DATE,adaptive_regime
2018-03-14,0.003145106345478356
2018-03-15,0.0007267625229674034
2018-03-16,-0.0006351819597721993
2018-03-19,-0.0006604785777210842
2018-03-20,0.0005834440109155936
2018-03-21,-0.000387221608489056
2018-03-22,0.00022973842083171136
2018-03-23,-0.003104629257210876
2018-03-26,0.001965055436108802
2018-03-27,-0.001986616267316184
2018-03-28,0.002500394234811534
2018-03-29,7.809629865280877e-05
2018-04-02,-0.0003699947675156589
2018-04-03,-0.00020323842422367622
2018-04-04,9.918809104326817e-05
2018-04-05,-0.0007259601430224477
2018-04-06,0.00024243039738316624
2018-04-09,0.00031722485416369475
2018-04-10,0.0004577501058131879
2018-04-11,0.00038885565860424895
2018-04-12,1.9459022714608346e-05
2018-04-13,0.0003641638878261992
2018-04-16,0.0002431905797199064
2018-04-17,0.0003323525054155751
2018-04-18,0.00012814922223804764
2018-04-19,-0.0007249769280325169
2018-04-20,-0.00012975842895250768
2018-04-23,0.00039335277063290745
2018-04-24,-0.0006183668953184066
2018-04-25,-0.0006123601957617496
2018-04-26,0.00036526689568581853
2018-04-27,0.0007607121827315629
2018-04-30,0.00018431236656477637
2018-05-01,-8.233152528514995e-05
2018-05-02,-0.0008153233307695993
2018-05-03,-0.0012188577985698173
2018-05-04,0.0009981359761752557
2018-05-07,-0.000402623312767273
2018-05-08,0.00260700238805235
2018-05-09,-0.00043367120304603317
2018-05-10,0.002165556741581764
2018-05-11,0.00168033243561434
2018-05-14,0.00037697185246998634
2018-05-15,0.0014274408238531995
2018-05-16,0.001012647279354142
2018-05-17,-0.002345850820792387
2018-05-18,-0.0006543662257528105
2018-05-21,-0.0010282087769332465
2018-05-22,-0.00037435755679477106
2018-05-23,-0.002883931685185182
2018-05-24,0.0015417561318246753
2018-05-25,-0.002048749993847289
2018-05-29,-0.0024577091979662326
2018-05-30,0.002327474169379026
2018-05-31,-0.0011777350375743705
2018-06-01,0.0015610229097335793
2018-06-04,0.00017331747432348127
2018-06-05,-0.0006077612833600714
2018-06-06,-0.0002053166350970633
2018-06-07,5.4850992249751376e-05
2018-06-08,-2.5047983939218716e-05
2018-06-11,0.00015172879598215249
2018-06-12,0.000476999800073932
2018-06-13,0.0005157227083357396
2018-06-14,0.00048595387002639036
2018-06-15,-0.0002894586609764829
2018-06-18,-0.0004173652202369673
2018-06-19,0.0005310958181619355
2018-06-20,-0.000841403286601384
2018-06-21,-7.301100183121352e-05
2018-06-22,-0.00016252028091693146
2018-06-25,-0.0001792245009197102
2018-06-26,0.00010661036215178101
2018-06-27,0.0003069176254145538
2018-06-28,0.0003021692355432313
2018-06-29,-0.0003
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0005201255647863433
2018-10-30,0.000777581743473106
2018-10-31,0.0009330189010126553
2018-11-01,-0.0008603488554964564
2018-11-02,0.0029752620400894402
2018-11-05,-0.0019389337917934107
2018-11-06,-0.0010203671725992035
2018-11-07,-0.002043849889486217
2018-11-08,-0.0019506811317227726
2018-11-09,-0.0016589458453756182
2018-11-12,-0.0003164192251428372
2018-11-13,0.0016459596983270431
2018-11-14,0.00283900506640451
2018-11-15,0.0017242710892494315
2018-11-16,-0.0003142749842042874
2018-11-19,-0.0001093978913505878
2018-11-20,-0.0007523375091861401
2018-11-21,-0.00038952368286227456
2018-11-23,-1.8308345104437216e-05
2018-11-26,0.0008961552224931967
2018-11-27,-0.00017580831261154563
2018-11-28,0.0006082086655962466
2018-11-29,-0.00018329485905803933
2018-11-30,-0.0003806075498858988
2018-12-03,-0.0020863575379886467
2018-12-04,-0.0023762650773003517
2018-12-06,0.00035473282848368527
2018-12-07,0.0009710708645743903
2018-12-10,-0.0007110711989527315
2018-12-11,-0.0009488082385556776
2018-12-12,0.0002496838628687598
2018-12-13,0.0009603084292904066
2018-12-14,5.150688021324237e-05
2018-12-17,-5.4254164940925744e-05
2018-12-18,-0.0008427593866481709
2018-12-19,-0.002061525039064562
2018-12-20,0.00042205779245456214
2018-12-21,0.0005416502198761654
2018-12-24,-5.457480438830637e-05
2018-12-26,0.0006275001323815893
2018-12-27,0.001400547119342874
2018-12-28,0.0001877148511052096
2018-12-31,-0.0003
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,-0.0003924414766418974
2019-02-01,-0.0013521179107097714
2019-02-04,0.00019464503668075575
2019-02-05,-0.0003540976282382576
2019-02-06,0.0002914615765504764
2019-02-07,-0.00027800825943433914
2019-02-08,-0.0004375716118015583
2019-02-11,0.0002932335970998201
2019-02-12,6.896991708878558e-05
2019-02-13,-0.00024372430682137697
2019-02-14,0.0005551795843222446
2019-02-15,-0.0007694563772495824
2019-02-19,0.00021005252188078922
2019-02-20,0.0005697867659144228
2019-02-21,0.0009241886947075916
2019-02-22,-0.00021235241528458335
2019-02-25,0.00014569321825623745
2019-02-26,9.734762211707594e-05
2019-02-27,0.0012598180824825761
2019-02-28,-0.0002746987150752036
2019-03-01,0.0003791565584811053
2019-03-04,-0.0030653154012181003
2019-03-05,-0.0006080203416971094
2019-03-06,0.00039775766823831743
2019-03-07,3.9640291970647834e-05
2019-03-08,-0.0007031719036840597
2019-03-11,0.00028180902698147353
2019-03-12,-0.0015387248691038412
2019-03-13,0.0009767443677099286
2019-03-14,0.0028443272892926348
2019-03-15,-0.0014825184540197562
2019-03-18,-0.00022176713073390837
2019-03-19,0.00030966790403747163
2019-03-20,-0.00016456542551212264
2019-03-21,-0.0008286073686615255
2019-03-22,-0.0013548752951506808
2019-03-25,0.0019533351857723195
2019-03-26,0.00016384828657411719
2019-03-27,-0.0011473285045269224
2019-03-28,-0.0017007620331780222
2019-03-29,-0.0010578691248769334
2019-04-01,-0.0011397703882957315
2019-04-02,-0.001
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,-0.006480160210712463
2019-10-31,-0.001642718188361577
2019-11-01,-0.001443702880111758
2019-11-04,0.004217224344896642
2019-11-05,0.0015012421506229124
2019-11-06,-0.0008728755365432594
2019-11-07,0.0037544803773115515
2019-11-08,0.0021445599668309624
2019-11-11,0.00046081046007034876
2019-11-12,-0.0028518675725772323
2019-11-13,-0.0015138741412211293
2019-11-14,-0.0022339555239427535
2019-11-15,0.00031155631632543893
2019-11-18,0.0010875575384357897
2019-11-19,-0.004499016647176419
2019-11-20,-0.0037220784792422216
2019-11-21,0.0017518128612896235
2019-11-22,-0.0013881068460871878
2019-11-25,-0.002082954907487405
2019-11-26,-0.00217898861539885
2019-11-27,-0.0012882701468119326
2019-11-29,-0.0009999999999999998
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.0
2020-11-27,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,-0.0018666681778905137
2021-02-02,0.0004961694560456668
2021-02-03,0.0009804879330650136
2021-02-04,5.277099839447839e-05
2021-02-05,0.00106538454226249
2021-02-08,-0.00010027793158053387
2021-02-09,-0.0010244523784367775
2021-02-10,-0.0008824191887126043
2021-02-11,-0.00012539469630841964
2021-02-12,0.0011731576510294575
2021-02-16,0.0026870573077972153
2021-02-17,0.0008017082796087594
2021-02-18,-0.00024463471373427164
2021-02-19,0.0015989843600660034
2021-02-22,-0.0002338747988265543
2021-02-23,-0.0005887306227246732
2021-02-24,-0.0012576226194432052
2021-02-25,0.004594350338464513
2021-02-26,7.317051286252134e-05
2021-03-01,-0.0008176562144982613
2021-03-02,-0.0006293239426666018
2021-03-03,-0.003451040195104981
2021-03-04,-0.0034344866204693166
2021-03-05,-0.002052765621356323
2021-03-08,-0.0017283733027980916
2021-03-09,0.001079082900724587
2021-03-10,0.0011386438652091332
2021-03-11,0.0018211373224785543
2021-03-12,-0.001350901143862497
2021-03-15,-0.0005898791653211213
2021-03-16,0.0011041613934282609
2021-03-17,0.0003912348365243131
2021-03-18,-0.0034698485169028705
2021-03-19,-0.0024930496083311387
2021-03-22,0.0003883434596662141
2021-03-23,0.002442916260389684
2021-03-24,-0.0006291384055498401
2021-03-25,0.0008223160606116004
2021-03-26,-0.002565473015676631
2021-03-29,-0.0007594940103665891
2021-03-30,-0.002489569625832357
2021-03-31,0.0005917253982752875
2021-04-01,-0.003050865133957155
2021-04-05,0.0010425446789858993
2021-04-06,-0.002127295744911555
2021-04-07,-0.00028034401424769354
2021-04-08,-0.0007946703500457108
2021-04-09,0.0008248475710770356
2021-04-12,6.237358013465527e-08
2021-04-13,-0.001376606849448427
2021-04-14,0.0004332598888491123
2021-04-15,-0.0019715058991485327
2021-04-16,0.0007026182486165999
2021-04-19,0.00020820969845268842
2021-04-20,-0.001106497372975121
2021-04-21,0.0002409439163364733
2021-04-22,-0.0001705924197388314
2021-04-23,0.00023533357755274942
2021-04-26,0.00017930066800304347
2021-04-27,0.0014532300648355452
2021-04-28,-0.00044906334722192616
2021-04-29,0.0012126438874241387
2021-04-30,-0.00011929955258253858
2021-05-03,-0.0007541694440582832
2021-05-04,-0.0009760736119131885
2021-05-05,0.0001785180701916044
2021-05-06,-0.0002706880638642046
2021-05-07,0.0014434136348309345
2021-05-10,0.001475119847962074
2021-05-11,0.0006152427971693941
2021-05-12,0.000431025380714039
2021-05-13,0.0007350265789199137
2021-05-14,-0.0012942200694189714
2021-05-17,0.00012035265422026664
2021-05-18,0.0006206020728679061
2021-05-19,-0.0003974182283086429
2021-05-20,-0.00048654460132878055
2021-05-21,-0.0005847081893444171
2021-05-24,-0.00041620827750686807
2021-05-25,-0.0006418461756196371
2021-05-26,-2.0108498784969373e-05
2021-05-27,4.200343378605467e-05
2021-05-28,0.000621114874147204
2021-06-01,2.7380180882445522e-05
2021-06-02,-0.0006335319013744999
2021-06-03,-0.00020275356895232787
2021-06-04,-0.0013119464411437034
2021-06-07,0.0003615866302674207
2021-06-08,-0.0007837495390779008
2021-06-09,-0.0012575553902296546
2021-06-10,-0.0005734267622422222
2021-06-11,-0.00014584399315303325
2021-06-14,0.0006398879014072376
2021-06-15,0.00019186427602325268
2021-06-16,-0.0019874038919639506
2021-06-17,-0.002655346254865628
2021-06-18,-0.0035137303511452497
2021-06-21,0.002848960964060758
2021-06-22,0.000333523098459424
2021-06-23,-0.00027367318737120714
2021-06-24,-0.00030800038214816636
2021-06-25,0.001499970925175678
2021-06-28,-0.0012594703700095596
2021-06-29,-0.000177544910060218
2021-06-30,-0.00055315179012421
2021-07-01,-0.00021488421529892228
2021-07-02,-0.00011386275606097509
2021-07-06,0.00024333139038659133
2021-07-07,0.0006306938907491462
2021-07-08,-0.00033072175359724295
2021-07-09,-0.0007499149434070571
2021-07-12,6.041253140542982e-05
2021-07-13,3.8836532046490014e-05
2021-07-14,0.00030578269007480556
2021-07-15,0.0007708906361670127
2021-07-16,-0.00012101775695340223
2021-07-19,0.000948682450684646
2021-07-20,-0.0014084664258508781
2021-07-21,-0.000375656831883849
2021-07-22,0.0006156268319125928
2021-07-23,-0.0006677058436189637
2021-07-26,-0.00018810940785035562
2021-07-27,0.0006542346924486147
2021-07-28,-0.00019797745321898727
2021-07-29,-6.431721155256693e-05
2021-07-30,-0.00012943313220993295
2021-08-02,0.00016085247581393872
2021-08-03,1.1827595789010175e-05
2021-08-04,0.00010588243456549604
2021-08-05,-0.00032096288683784583
2021-08-06,-0.00046355826655069957
2021-08-09,-0.00016109519976512137
2021-08-10,-1.5974648746581632e-05
2021-08-11,4.372225128302748e-05
2021-08-12,-0.0001254263679739308
2021-08-13,0.000683928449781484
2021-08-16,0.00024041071921595625
2021-08-17,4.885831545034199e-05
2021-08-18,-0.00023071587045579592
2021-08-19,0.000234157506350935
2021-08-20,-0.00019624928991610096
2021-08-23,2.2301697765146066e-05
2021-08-24,-0.00024322214222429638
2021-08-25,-0.0005603888596088516
2021-08-26,-8.371692645710123e-05
2021-08-27,7.057734025050157e-05
2021-08-30,0.00011926566423861461
2021-08-31,-0.0014859307154272024
2021-09-01,0.0004320313438108092
2021-09-02,0.0007531639304992167
2021-09-03,-0.0015885774763182165
2021-09-07,-0.0011599496677369295
2021-09-08,0.0011358735493999224
2021-09-09,0.0013044872645389866
2021-09-10,-0.0009844289680444635
2021-09-13,0.00044744708352776675
2021-09-14,0.0019387661028113453
2021-09-15,-0.0007922217915101423
2021-09-16,-0.000248905568486587
2021-09-17,-0.000750970653445092
2021-09-20,0.001972217634280714
2021-09-21,-0.0005676971987312515
2021-09-22,0.002293167706754932
2021-09-23,-0.003384122903288613
2021-09-24,-0.0009920468666229183
2021-09-27,-0.0005927357592374107
2021-09-28,-0.002583114913028767
2021-09-29,-0.0003980569242957833
2021-09-30,-0.0008803247379297934
2021-10-01,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0009141016887388016
2021-11-01,-0.004618475299333744
2021-11-02,-0.0012797038953760794
2021-11-03,-0.0026697081140988656
2021-11-04,-0.0014251831780080495
2021-11-05,0.002059282562410298
2021-11-08,0.006146019652018106
2021-11-09,0.0018897850968965476
2021-11-10,0.0023201592815965694
2021-11-11,0.004475919975795051
2021-11-12,-0.006835163281436317
2021-11-15,-0.0028368276810282174
2021-11-16,-0.0005379621649289879
2021-11-17,-0.0001724203034195075
2021-11-18,0.0013471198878700602
2021-11-19,0.0040289313702808
2021-11-22,0.004013422056539758
2021-11-23,-0.004234406671340323
2021-11-24,0.007066633146543299
2021-11-26,-0.0034273031995922104
2021-11-29,-0.0027561099854547452
2021-11-30,0.0004535093231309385
2021-12-01,0.0006689603607668314
2021-12-02,0.001817696135785577
2021-12-03,-7.683163362997543e-05
2021-12-06,-0.000575810263891067
2021-12-07,0.0002931400291573198
2021-12-08,-0.0024666740330399474
2021-12-09,0.0002605210944121557
2021-12-10,-0.0009012348689429521
2021-12-13,0.0010597999448136689
2021-12-14,0.0004507213017120545
2021-12-15,-0.0015881661781592176
2021-12-16,-0.0014152131903160403
2021-12-17,0.0016618184655349008
2021-12-20,-0.0014632026894068196
2021-12-21,0.0011345267784095385
2021-12-22,0.0006612451825891937
2021-12-23,-0.0009579595577402177
2021-12-27,0.000555781990544812
2021-12-28,-0.0008771062594071444
2021-12-29,-0.0002737886993457251
2021-12-30,0.0003719367369034027
2021-12-31,0.0005759105341377087
2022-01-03,-0.003324932186333059
2022-01-04,-0.0019424190781197996
2022-01-05,0.001679533156779047
2022-01-06,0.002554296768230402
2022-01-07,-0.0009547906372133243
2022-01-10,0.0018820519457396468
2022-01-11,0.000944638774531478
2022-01-12,-0.0008002137426539916
2022-01-13,0.0009343405595966518
2022-01-14,-0.0005042957438628568
2022-01-18,0.0005941542278274582
2022-01-19,0.0004439180692991857
2022-01-20,0.0014921980228901532
2022-01-21,0.0008485590366701728
2022-01-24,-0.002937563164777597
2022-01-25,0.0004274005552487158
2022-01-26,0.0013979812054351094
2022-01-27,0.005514860817285598
2022-01-28,-0.0012357146265905155
2022-01-31,-0.0014471449463076505
2022-02-01,-0.00018307542266667227
2022-02-02,0.00011199335950195438
2022-02-03,1.2220809904124385e-06
2022-02-04,0.0012979388851118727
2022-02-07,-0.00041756843316405096
2022-02-08,0.0006984193493634027
2022-02-09,0.0008519366631156186
2022-02-10,0.006234739788121212
2022-02-11,-0.0028460482430702396
2022-02-14,0.0013958310652048404
2022-02-15,-0.0029535303447374055
2022-02-16,-0.0013075852068318383
2022-02-17,0.0002731889336305911
2022-02-18,0.001920585510387017
2022-02-22,0.0023077548439717445
2022-02-23,-0.0016611765321145648
2022-02-24,-0.0016105050421774576
2022-02-25,0.00023005574807552287
2022-02-28,0.0007334924002033298
2022-03-01,-0.002290618894516513
2022-03-02,-0.0005929660411381184
2022-03-03,0.0020068170166487017
2022-03-04,0.001809686915349318
2022-03-07,0.001170870980829508
2022-03-08,0.0004005763314805557
2022-03-09,-0.0010089331045027045
2022-03-10,-0.0010779974337291154
2022-03-11,0.0014218938102661476
2022-03-14,-5.9272246685330445e-06
2022-03-15,-0.0008143571854327388
2022-03-16,0.003399521037045689
